,classifier_name,dataset_name,accuracy
4943,RotationForest,MiddlePhalanxOutlineAgeGroup,0.9051948051948052
4944,RotationForest,MiddlePhalanxTW,0.8597402597402597
4945,RotationForest,MixedShapesRegularTrain,0.9409484536082473
4946,RotationForest,MixedShapesSmallTrain,0.8899793814432989
4947,RotationForest,MoteStrain,0.9421725239616613
4948,RotationForest,NonInvasiveFetalECGThorax1,0.8587277353689569
4949,RotationForest,NonInvasiveFetalECGThorax2,0.8588295165394401
4950,RotationForest,OliveOil,0.8866666666666665
4951,RotationForest,OSULeaf,0.9000000000000001
4952,RotationForest,PhalangesOutlinesCorrect,0.8752913752913752
4953,RotationForest,Phoneme,0.5625527426160337
4954,RotationForest,PigAirwayPressure,0.5038461538461538
4955,RotationForest,PigArtPressure,0.5971153846153846
4956,RotationForest,PigCVP,0.4894230769230769
4957,RotationForest,Plane,0.9961904761904762
4958,RotationForest,PowerCons,0.9988888888888889
4959,RotationForest,ProximalPhalanxOutlineCorrect,0.90446735395189
4960,RotationForest,ProximalPhalanxOutlineAgeGroup,0.9658536585365853
4961,RotationForest,ProximalPhalanxTW,0.9258536585365853
4962,RotationForest,RefrigerationDevices,0.7221333333333334
4963,RotationForest,Rock,0.8360000000000001
4964,RotationForest,ScreenType,0.712
4965,RotationForest,SemgHandGenderCh2,0.9323333333333335
4966,RotationForest,SemgHandMovementCh2,0.7124444444444444
4967,RotationForest,SemgHandSubjectCh2,0.8951111111111111
4968,RotationForest,ShapeletSim,0.9822222222222223
4969,RotationForest,ShapesAll,0.8383333333333333
4970,RotationForest,SmallKitchenAppliances,0.9029333333333331
4971,RotationForest,SmoothSubspace,0.9786666666666667
4972,RotationForest,SonyAIBORobotSurface1,0.9470881863560733
4973,RotationForest,SonyAIBORobotSurface2,0.9597061909758657
4974,RotationForest,StarLightCurves,0.9774890723652258
4975,RotationForest,Strawberry,0.9762162162162162
4976,RotationForest,SwedishLeaf,0.94528
4977,RotationForest,Symbols,0.8763819095477388
4978,RotationForest,SyntheticControl,0.9966666666666667
4979,RotationForest,ToeSegmentation1,0.8403508771929825
4980,RotationForest,ToeSegmentation2,0.9384615384615385
4981,RotationForest,Trace,1.0
4982,RotationForest,TwoLeadECG,0.9330992098331871
4983,RotationForest,TwoPatterns,0.9719999999999999
4984,RotationForest,UMD,0.9916666666666668
4985,RotationForest,UWaveGestureLibraryAll,0.9202121719709659
4986,RotationForest,UWaveGestureLibraryX,0.8434952540480178
4987,RotationForest,UWaveGestureLibraryY,0.8018983807928531
4988,RotationForest,UWaveGestureLibraryZ,0.8408151870463427
4989,RotationForest,Wafer,0.999935107073329
4990,RotationForest,Wine,0.825925925925926
4991,RotationForest,WordSynonyms,0.7322884012539184
4992,RotationForest,Worms,0.8571428571428571
4993,RotationForest,WormsTwoClass,0.8883116883116884
4994,RotationForest,Yoga,0.9376
4995,RandomForestClassifier,ACSF1,0.744
4996,RandomForestClassifier,Adiac,0.8051150895140665
4997,RandomForestClassifier,ArrowHead,0.8342857142857143
4998,RandomForestClassifier,Beef,0.9
4999,RandomForestClassifier,BeetleFly,0.9
5000,RandomForestClassifier,BirdChicken,0.85
5001,RandomForestClassifier,BME,1.0
5002,RandomForestClassifier,Car,0.8933333333333333
5003,RandomForestClassifier,CBF,0.9928888888888888
5004,RandomForestClassifier,Chinatown,0.9644314868804665
5005,RandomForestClassifier,ChlorineConcentration,0.7438541666666667
