,classifier_name,dataset_name,accuracy
2232,IntegratedGradients 1st-Order r.avg. (old),ShapeletSim,0.8300000000000001
2233,IntegratedGradients 1st-Order r.avg. (old),SmoothSubspace,0.78
2234,IntegratedGradients 1st-Order r.avg. (old),SonyAIBORobotSurface2,0.8845750262329485
2235,IntegratedGradients 1st-Order r.avg. (old),Strawberry,0.5378378378378379
2236,IntegratedGradients 1st-Order r.avg. (old),SwedishLeaf,0.45119999999999993
2237,IntegratedGradients 1st-Order r.avg. (old),Symbols,0.8679396984924622
2238,IntegratedGradients 1st-Order r.avg. (old),SyntheticControl,0.592
2239,IntegratedGradients 1st-Order r.avg. (old),ToeSegmentation1,0.7131578947368421
2240,IntegratedGradients 1st-Order r.avg. (old),ToeSegmentation2,0.7538461538461538
2241,IntegratedGradients 1st-Order r.avg. (old),Trace,0.8719999999999999
2242,IntegratedGradients 1st-Order r.avg. (old),TwoLeadECG,0.704126426690079
2243,IntegratedGradients 1st-Order r.avg. (old),TwoPatterns,0.38365
2244,IntegratedGradients 1st-Order r.avg. (old),UMD,0.8319444444444445
2245,IntegratedGradients 1st-Order r.avg. (old),Wine,1.0
2246,FeaturePermutation 1st-Order r.avg. (old),ArrowHead,0.8639999999999999
2247,FeaturePermutation 1st-Order r.avg. (old),BME,0.764
2248,FeaturePermutation 1st-Order r.avg. (old),Beef,0.9133333333333333
2249,FeaturePermutation 1st-Order r.avg. (old),CBF,0.8371111111111113
2250,FeaturePermutation 1st-Order r.avg. (old),Chinatown,0.9206997084548105
2251,FeaturePermutation 1st-Order r.avg. (old),Coffee,0.7428571428571429
2252,FeaturePermutation 1st-Order r.avg. (old),DiatomSizeReduction,0.8777777777777777
2253,FeaturePermutation 1st-Order r.avg. (old),DistalPhalanxOutlineAgeGroup,0.6503597122302158
2254,FeaturePermutation 1st-Order r.avg. (old),DistalPhalanxOutlineCorrect,0.8876811594202898
2255,FeaturePermutation 1st-Order r.avg. (old),DistalPhalanxTW,0.7741007194244605
2256,FeaturePermutation 1st-Order r.avg. (old),ECG200,0.8019999999999999
2257,FeaturePermutation 1st-Order r.avg. (old),ECG5000,0.16506666666666664
2258,FeaturePermutation 1st-Order r.avg. (old),ECGFiveDays,0.6288037166085946
2259,FeaturePermutation 1st-Order r.avg. (old),FaceAll,0.4979881656804734
2260,FeaturePermutation 1st-Order r.avg. (old),FaceFour,0.7272727272727273
2261,FeaturePermutation 1st-Order r.avg. (old),FacesUCR,0.5545365853658537
2262,FeaturePermutation 1st-Order r.avg. (old),FreezerRegularTrain,0.7446315789473684
2263,FeaturePermutation 1st-Order r.avg. (old),GunPoint,0.82
2264,FeaturePermutation 1st-Order r.avg. (old),GunPointAgeSpan,0.7056962025316456
